Geo Point;Geo Shape;id_geofla;code_comm;insee_com;nom_comm;statut;x_chf_lieu;y_chf_lieu;x_centroid;y_centroid;z_moyen;superficie;population;code_cant;code_arr;code_dept;nom_dept;code_reg;nom_region;codgeo;reg;dep;cv;ze2010;libgeo;id_modif_g;p11_tot;p06_tot;p11_0014;p11_1529;p11_3044;p11_4559;p11_6074;p11_75p;p06_0014;p06_1529;p06_3044;p06_4559;p06_6074;p06_75p;dens_poptt;dens_pop75
48.2991784841, 2.71237772012;"{""type"": ""Polygon"", ""coordinates"": [[[2.738584677220674, 48.29411814998194], [2.725520187136747, 48.28876211381408], [2.720239279846713, 48.28291941328515], [2.691918501131515, 48.289516152549304], [2.692661479244638, 48.29157849095317], [2.690775633461315, 48.30736392641896], [2.695286535883918, 48.31326884153824], [2.719159217254689, 48.31357980780714], [2.74188243435552, 48.29527705137504], [2.738584677220674, 48.29411814998194]]]}";5665;302;77302;MONTCOURT-FROMONVILLE;Commune simple;6780;68006;6786;67999;69;809;2.1;24;4;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77302;11;77;7724;1107;Montcourt-Fromonville;ZZZZZZ;2073.0;2137.0;383.0;309.0;388.0;514.0;360.0;119.0;447.0;326.0;457.0;531.0;280.0;96.0;256.2;14.7
48.4129699101, 2.73351873997;"{""type"": ""Polygon"", ""coordinates"": [[[2.749142448492627, 48.40734108855605], [2.741122968260665, 48.411426302069415], [2.727064181296456, 48.40193033986857], [2.722614176613115, 48.400291618888254], [2.719263400287921, 48.402847780647896], [2.716629293542718, 48.41276478268468], [2.735099889469527, 48.42405314226779], [2.73585691178586, 48.42134688183753], [2.745934849934959, 48.42518340876394], [2.747467357332916, 48.41568635839664], [2.754298277829458, 48.41149931025777], [2.749142448492627, 48.40734108855605]]]}";22384;014;77014;AVON;Commune simple;6796;68120;6802;68125;69;381;14.0;13;4;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77014;11;77;7713;1105;Avon;ZZZZZZ;14084.0;14261.0;2456.0;2684.0;2851.0;2583.0;1936.0;1574.0;2445.0;2877.0;3105.0;2769.0;1764.0;1300.0;3696.6;413.0
48.774315467, 2.55542375351;"{""type"": ""Polygon"", ""coordinates"": [[[2.571670046323765, 48.7670989324285], [2.562726320623927, 48.764422269467225], [2.542759058384984, 48.765417797759774], [2.5355537980668, 48.77702829350488], [2.561972312761989, 48.787803880707244], [2.572378892581982, 48.77357717301542], [2.571670046323765, 48.7670989324285]]]}";30395;053;94053;NOISEAU;Commune simple;6667;68530;6673;68527;96;458;4.7;44;2;94;VAL-DE-MARNE;11;ILE-DE-FRANCE;94053;11;94;9444;1117;Noiseau;ZZZZZZ;4679.0;4324.0;915.0;822.0;966.0;1049.0;642.0;286.0;859.0;797.0;977.0;938.0;531.0;222.0;1021.6;62.4
48.9176519555, 2.57631231652;"{""type"": ""Polygon"", ""coordinates"": [[[2.591417597422546, 48.90715169097636], [2.582965000669682, 48.909856406010746], [2.574487789543514, 48.90711972641132], [2.565200648201722, 48.9083633713712], [2.559223854486136, 48.92140817149245], [2.564583527207108, 48.928316242290265], [2.571205921541106, 48.924617115086804], [2.589686798864208, 48.92769439711698], [2.59234172283145, 48.925023616586984], [2.589048825322238, 48.90997635320051], [2.592368235040986, 48.90770349751505], [2.591417597422546, 48.90715169097636]]]}";29364;015;93015;COUBRON;Commune simple;6690;68684;6689;68687;95;419;4.7;15;2;93;SEINE-SAINT-DENIS;11;ILE-DE-FRANCE;93015;11;93;9315;0056;Coubron;ZZZZZZ;4712.0;4651.0;883.0;842.0;1020.0;1015.0;693.0;259.0;885.0;845.0;1053.0;1113.0;568.0;188.0;1124.6;61.9
48.5016068676, 2.80339101971;"{""type"": ""Polygon"", ""coordinates"": [[[2.826158902724055, 48.478118236241976], [2.811576075228693, 48.481001731140665], [2.791641535317879, 48.47830558988154], [2.783135311610998, 48.490300103890796], [2.767966469142624, 48.492790327750875], [2.761279225746812, 48.501988957703716], [2.760635965813055, 48.515400544609356], [2.774762740744394, 48.51440262947594], [2.779428329588408, 48.515760756552716], [2.781879600544199, 48.52216130555103], [2.791499487503804, 48.52429257752705], [2.800664031635033, 48.521717513706804], [2.810283493790704, 48.52415312063479], [2.83876130821763, 48.51600898829796], [2.839419236955384, 48.508975127223856], [2.831161776590264, 48.50022865904045], [2.843660509012995, 48.485015557770744], [2.840276457050201, 48.48088186605139], [2.832666379420956, 48.48259863272973], [2.826158902724055, 48.478118236241976]]]}";20925;100;77100;LE CHATELET-EN-BRIE;Chef-lieu canton;6844;68225;6854;68223;95;2275;4.4;05;2;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77100;11;77;7705;1105;Le Châtelet-en-Brie;ZZZZZZ;4413.0;4440.0;807.0;740.0;868.0;1041.0;653.0;304.0;886.0;758.0;1017.0;988.0;552.0;238.0;194.0;13.4
48.8434284926, 2.81665828126;"{""type"": ""Polygon"", ""coordinates"": [[[2.803030137156004, 48.82920343682197], [2.802347486268761, 48.82961600959074], [2.796167202782692, 48.84252016539362], [2.79838968601846, 48.85620273605304], [2.814432634017068, 48.85568010241282], [2.834509512037866, 48.859378786826184], [2.829015144242697, 48.843264111024254], [2.837827830066352, 48.83983192912366], [2.841144378260185, 48.83346006706649], [2.832435950371334, 48.83029149067186], [2.812501621724073, 48.831772798948975], [2.803030137156004, 48.82920343682197]]]}";30081;018;77018;BAILLY-ROMAINVILLIERS;Commune simple;6870;68607;6865;68603;133;779;6.5;43;5;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77018;11;77;7743;1102;Bailly-Romainvilliers;ZZZZZZ;6884.0;5421.0;2051.0;1322.0;2206.0;977.0;251.0;77.0;1661.0;1115.0;1875.0;584.0;149.0;37.0;883.7;9.9
48.5703081649, 2.83791524459;"{""type"": ""Polygon"", ""coordinates"": [[[2.854053028673467, 48.528946677863715], [2.838105040178044, 48.553160289381594], [2.827884694245496, 48.562528269671716], [2.823438586772935, 48.56280061413828], [2.815427960805601, 48.57081240684718], [2.824864597523069, 48.59029262693717], [2.833787142246281, 48.59873397379517], [2.853097530935596, 48.594459646411956], [2.854705318806692, 48.59170907019905], [2.854931718897357, 48.58830013433014], [2.842964505304014, 48.58196123640048], [2.839314160731221, 48.56538682715808], [2.855928958134904, 48.54615766988818], [2.860622633174897, 48.53370429481844], [2.854053028673467, 48.528946677863715]]]}";17671;426;77426;SAINT-MERY;Commune simple;6871;68308;6880;68300;99;996;0.4;22;2;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77426;11;77;7722;1105;Saint-Méry;ZZZZZZ;380.0;386.0;85.0;55.0;78.0;83.0;53.0;27.0;91.0;52.0;106.0;72.0;46.0;19.0;38.2;2.7
48.853309169, 2.8480997097;"{""type"": ""Polygon"", ""coordinates"": [[[2.849627215923918, 48.83018843239073], [2.841144378260185, 48.83346006706649], [2.837827830066352, 48.83983192912366], [2.829015144242697, 48.843264111024254], [2.834509512037866, 48.859378786826184], [2.835635799914221, 48.86095414897567], [2.846782196340399, 48.87123012148452], [2.859956879027905, 48.8742589461157], [2.862594968093227, 48.87167199346985], [2.859971747843925, 48.86872820564181], [2.864840399273707, 48.86269939993685], [2.860055636801157, 48.84257598874619], [2.851750785224664, 48.840281675181444], [2.849627215923918, 48.83018843239073]]]}";25507;141;77141;COUTEVROULT;Commune simple;6891;68625;6888;68614;130;793;1.0;08;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77141;11;77;7708;1102;Coutevroult;ZZZZZZ;996.0;654.0;261.0;182.0;276.0;182.0;60.0;35.0;149.0;122.0;164.0;146.0;45.0;27.0;125.6;4.4
48.2397310096, 2.89648812918;"{""type"": ""Polygon"", ""coordinates"": [[[2.89089486719688, 48.21499796827515], [2.877198538742352, 48.211070463974416], [2.86330949448821, 48.21477132165919], [2.862131017134771, 48.21752328771399], [2.856384493964121, 48.221547460535135], [2.871687062399419, 48.235466589219925], [2.87252416099221, 48.245760831021634], [2.883810077782031, 48.25313250934396], [2.892633074183093, 48.2605998311553], [2.903021064225467, 48.26117565128998], [2.919992857842775, 48.27440566505859], [2.929068114080744, 48.2711633731612], [2.920578079076325, 48.23487071663451], [2.921456587650689, 48.22375910011559], [2.913627360548541, 48.227334745562004], [2.903647427704678, 48.220740661507094], [2.894181257665314, 48.221020492713485], [2.89089486719688, 48.21499796827515]]]}";29051;261;77261;LORREZ-LE-BOCAGE-PREAUX;Chef-lieu canton;6926;67929;6923;67932;128;1976;1.2;16;4;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77261;11;77;7716;1107;Lorrez-le-Bocage-Préaux;ZZZZZZ;1252.0;1251.0;262.0;204.0;244.0;276.0;193.0;73.0;254.0;230.0;250.0;294.0;141.0;82.0;63.4;3.7
48.9805568845, 3.01556654649;"{""type"": ""Polygon"", ""coordinates"": [[[2.997296163228455, 48.95918710559298], [2.994195639427133, 48.965193877361735], [2.982773505762555, 48.97912178247726], [2.988455516142977, 48.98342971673906], [2.993237437516487, 48.98202730387251], [3.035966546137788, 48.99479990217993], [3.040886137378181, 48.994996152188754], [3.043605953675691, 48.97924997683182], [3.03629432394817, 48.97497211830635], [3.026390517550975, 48.974210366232775], [3.007349465540586, 48.978124660068175], [3.000177573188216, 48.97340396765369], [3.001174496933108, 48.96375524107287], [2.998525177391837, 48.95927705063511], [2.997296163228455, 48.95918710559298]]]}";28668;008;77008;ARMENTIERES-EN-BRIE;Commune simple;7016;68754;7011;68756;72;726;1.4;15;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77008;11;77;7715;1104;Armentières-en-Brie;ZZZZZZ;1399.0;1336.0;429.0;317.0;258.0;233.0;102.0;60.0;445.0;297.0;248.0;220.0;79.0;48.0;192.7;8.3
48.9870552422, 3.07455824871;"{""type"": ""Polygon"", ""coordinates"": [[[3.059257256012387, 48.97554746721087], [3.034009604577315, 48.969595420052784], [3.026390517550975, 48.974210366232775], [3.03629432394817, 48.97497211830635], [3.043605953675691, 48.97924997683182], [3.040886137378181, 48.994996152188754], [3.061809640052, 48.99680359423389], [3.081167531192224, 48.99276361605767], [3.095399811799552, 48.99682655213088], [3.127158638085071, 48.99677012584638], [3.132447298018314, 48.991432101176336], [3.114852846062277, 48.9875476535612], [3.111251118087446, 48.990050857311374], [3.096909799533478, 48.98580102901379], [3.091066156765234, 48.9802934078173], [3.059998842109739, 48.97896413976318], [3.059257256012387, 48.97554746721087]]]}";27933;235;77235;JAIGNES;Commune simple;7040;68768;7054;68763;115;1016;0.3;15;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77235;11;77;7715;1104;Jaignes;ZZZZZZ;291.0;327.0;37.0;49.0;51.0;91.0;37.0;27.0;66.0;55.0;67.0;88.0;31.0;21.0;28.6;2.7
49.0335795596, 3.06016213237;"{""type"": ""Polygon"", ""coordinates"": [[[3.062842908992436, 49.01500280656744], [3.052414670578374, 49.01727376707449], [3.034303791970238, 49.02214489948564], [3.029614953653895, 49.02347693755455], [3.031271255187931, 49.026650624719245], [3.046081892516142, 49.029190528250744], [3.052349593155438, 49.034088462985046], [3.037558816693536, 49.04245627274042], [3.038327214530292, 49.04577394563114], [3.059823904837077, 49.05248188800585], [3.058520340826141, 49.0611233931489], [3.070761315820676, 49.05751121157571], [3.075912284369978, 49.05272456338131], [3.069175106055015, 49.04789115604122], [3.070470607641824, 49.03486147698802], [3.072121063162963, 49.03176733963718], [3.081731887381005, 49.030124683032724], [3.087288293958568, 49.02472569901321], [3.085090378955721, 49.01847794857879], [3.062842908992436, 49.01500280656744]]]}";4228;343;77343;OCQUERRE;Commune simple;7042;68820;7043;68815;98;1014;0.4;15;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77343;11;77;7715;1104;Ocquerre;ZZZZZZ;426.0;367.0;110.0;82.0;103.0;82.0;31.0;19.0;78.0;91.0;84.0;70.0;27.0;16.0;42.0;1.9
48.8511027251, 3.13894203561;"{""type"": ""Polygon"", ""coordinates"": [[[3.161213285250656, 48.83816045842214], [3.142661900091393, 48.83485646906824], [3.124428635816469, 48.83828531793181], [3.123927279385441, 48.845165743681505], [3.109698286512401, 48.86288732328198], [3.110624667071595, 48.86907375210201], [3.124598709925096, 48.86953665642004], [3.130284269512656, 48.864449480541516], [3.144793812745799, 48.86178881391023], [3.173439742000664, 48.84805401630137], [3.161213285250656, 48.83816045842214]]]}";33767;411;77411;SAINT-GERMAIN-SOUS-DOUE;Commune simple;7105;68612;7101;68612;139;1010;0.5;26;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77411;11;77;7726;1103;Saint-Germain-sous-Doue;ZZZZZZ;483.0;461.0;120.0;81.0;101.0;116.0;39.0;28.0;121.0;66.0;116.0;91.0;39.0;27.0;47.8;2.8
48.4812861291, 3.20164565449;"{""type"": ""Polygon"", ""coordinates"": [[[3.201441397162057, 48.459920369943184], [3.194450317840257, 48.475027604085476], [3.181729080337964, 48.48192076670349], [3.200685834599001, 48.49227167544156], [3.199804078067697, 48.49884922069536], [3.207686497836305, 48.49314125074705], [3.214109197937371, 48.48498844451228], [3.218831672003013, 48.48490786957029], [3.216260361990955, 48.47830046009854], [3.200652684455687, 48.46943967887267], [3.204104071438898, 48.46290256648982], [3.201441397162057, 48.459920369943184]]]}";34087;355;77355;PAROY;Commune simple;7146;68199;7149;68201;78;426;0.2;10;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77355;11;77;7710;1108;Paroy;ZZZZZZ;180.0;173.0;21.0;37.0;25.0;61.0;20.0;16.0;31.0;26.0;43.0;38.0;24.0;11.0;42.3;3.8
49.0760096587, 2.95813750524;"{""type"": ""Polygon"", ""coordinates"": [[[2.965097308630804, 49.058839741011184], [2.952740024253969, 49.06155094975614], [2.946988266524348, 49.06647587536128], [2.955256867619722, 49.078311915969934], [2.945074629214694, 49.07739956820663], [2.940961742041036, 49.071373393812834], [2.935455142133668, 49.075488618739925], [2.937888308971842, 49.07799849010092], [2.942568331895572, 49.07884600372633], [2.945816248755825, 49.08808157712421], [2.954853290036576, 49.085954379703644], [2.967334807583268, 49.09065185498644], [2.971429150335673, 49.08897153516615], [2.974612129302612, 49.07483790648817], [2.964621197979806, 49.074862355012066], [2.967622384777231, 49.06859619415119], [2.965097308630804, 49.058839741011184]]]}";33405;526;77526;VINCY-MANOEUVRE;Commune simple;6973;68865;6969;68862;128;494;0.2;15;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77526;11;77;7715;1104;Vincy-Manoeuvre;ZZZZZZ;209.0;190.0;49.0;46.0;51.0;48.0;13.0;3.0;45.0;36.0;57.0;39.0;12.0;1.0;42.3;0.6
48.4552750724, 2.97557988604;"{""type"": ""Polygon"", ""coordinates"": [[[3.004676159465622, 48.417232586229915], [2.994999355125433, 48.418573049818995], [2.989024433972931, 48.42421343094813], [2.978643332904022, 48.424877753182095], [2.969345542564706, 48.421753946170085], [2.965186657113609, 48.43602111141212], [2.962666277003859, 48.46308112931728], [2.942825546222431, 48.47278906887154], [2.936717799476788, 48.489050836837016], [2.95061467217127, 48.49110851251646], [2.974071587268654, 48.48583529708618], [2.993114892872978, 48.46316776498875], [2.995969759846441, 48.45370388479668], [3.006894849525594, 48.43434369662319], [3.004676159465622, 48.417232586229915]]]}";1048;245;77245;LAVAL-EN-BRIE;Commune simple;6997;68137;6981;68172;122;2027;0.5;20;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77245;11;77;7720;1105;Laval-en-Brie;ZZZZZZ;462.0;459.0;102.0;68.0;113.0;98.0;52.0;30.0;120.0;56.0;132.0;85.0;42.0;24.0;22.8;1.5
48.3429519807, 2.96915653301;"{""type"": ""Polygon"", ""coordinates"": [[[2.971148807493824, 48.31300970650499], [2.947606571971626, 48.33197657879286], [2.947238996621305, 48.33523335078695], [2.938492506758356, 48.337343435921866], [2.938564509964605, 48.35658799331818], [2.940032513141221, 48.3595937087892], [2.953882313114852, 48.361093391041564], [2.964446894584055, 48.37042675835967], [2.975564726679597, 48.359759311417065], [2.994532972386837, 48.354624475198015], [3.000067473463278, 48.33847503906317], [3.00493907860778, 48.33869986168539], [3.005100333979593, 48.331664164793885], [2.983230616788173, 48.32428547024923], [2.96840486460811, 48.32275293123219], [2.971148807493824, 48.31300970650499]]]}";21615;172;77172;ESMANS;Commune simple;6982;68052;6977;68047;87;1783;0.9;20;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77172;11;77;7720;1106;Esmans;ZZZZZZ;889.0;852.0;174.0;130.0;183.0;193.0;135.0;74.0;147.0;144.0;180.0;209.0;113.0;58.0;49.9;4.1
48.6514529209, 2.99242283241;"{""type"": ""Polygon"", ""coordinates"": [[[2.99035111893703, 48.63391240610384], [2.977497624402119, 48.638309190486275], [2.969912099679617, 48.659787168813224], [2.974238795693954, 48.66902575327365], [2.98593287258271, 48.66262347851058], [3.000529571696528, 48.664369283050505], [3.010237967060124, 48.66222810085833], [3.018178135037649, 48.65335831791511], [3.017320575038756, 48.646477406482425], [3.012339024296599, 48.64711666048687], [3.003189469914112, 48.6391298092545], [2.99035111893703, 48.63391240610384]]]}";22960;087;77087;LA CHAPELLE-IGER;Commune simple;6991;68392;6994;68390;112;876;0.2;27;3;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77087;11;77;7727;1105;La Chapelle-Iger;ZZZZZZ;157.0;169.0;35.0;26.0;43.0;31.0;15.0;7.0;38.0;33.0;46.0;36.0;7.0;9.0;17.9;0.8
48.9608892793, 3.24583955938;"{""type"": ""Polygon"", ""coordinates"": [[[3.260165925779104, 48.94479571034904], [3.238811616211124, 48.95019069188632], [3.229561302596841, 48.97645747811211], [3.231215509187775, 48.97675104537853], [3.249522040714709, 48.974232495175514], [3.255213007950954, 48.96205389239097], [3.262972370547836, 48.949034054196645], [3.260165925779104, 48.94479571034904]]]}";13082;117;77117;CITRY;Commune simple;7174;68743;7180;68734;104;509;0.8;12;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77117;11;77;7712;1104;Citry;ZZZZZZ;808.0;746.0;183.0;115.0;187.0;165.0;95.0;63.0;147.0;142.0;153.0;162.0;79.0;63.0;158.7;12.4
49.0287050139, 2.6367073967;"{""type"": ""Polygon"", ""coordinates"": [[[2.627431455059782, 49.01221109550956], [2.627899530812729, 49.01556656325967], [2.619764410348823, 49.01944358831708], [2.610870139912925, 49.0314102979386], [2.643233459349041, 49.04409930878479], [2.658493032185592, 49.03659058731539], [2.659744311087973, 49.02930177292989], [2.647035301295858, 49.018052181900714], [2.627431455059782, 49.01221109550956]]]}";19648;511;77511;VILLENEUVE-SOUS-DAMMARTIN;Commune simple;6736;68817;6734;68810;96;756;0.6;09;1;77;SEINE-ET-MARNE;11;ILE-DE-FRANCE;77511;11;77;7709;0056;Villeneuve-sous-Dammartin;ZZZZZZ;636.0;600.0;155.0;151.0;156.0;133.0;29.0;14.0;121.0;154.0;166.0;121.0;21.0;19.0;84.1;1.8
48.764315118, 2.41742518222;"{""type"": ""Polygon"", ""coordinates"": [[[2.427516640978467, 48.75100697001629], [2.406093269423699, 48.751073229809414], [2.398720893770741, 48.774718105648596], [2.412234864669094, 48.774596481582336], [2.414776748533293, 48.77727121410581], [2.42803141037987, 48.77603126353755], [2.435570211859141, 48.76723489587524], [2.442551918007303, 48.76196112455997], [2.432446951582675, 48.76292088304597], [2.428552912524581, 48.76071672511311], [2.427516640978467, 48.75100697001629]]]}";14932;022;94022;CHOISY-LE-ROI;Chef-lieu canton;6564;68519;6571;68517;36;541;40.9;09;1;94;VAL-DE-MARNE;11;ILE-DE-FRANCE;94022;11;94;9409;1118;Choisy-le-Roi;ZZZZZZ;41355.0;36198.0;8698.0;8706.0;9597.0;7742.0;4135.0;2477.0;7069.0;7854.0;8524.0;6665.0;3581.0;2505.0;7644.2;457.8
48.9265781358, 2.1874640255;"{""type"": ""Polygon"", ""coordinates"": [[[2.199191190256299, 48.91896719768752], [2.180340270894604, 48.91674430183809], [2.167902216751399, 48.92657803255092], [2.182881353877753, 48.93653752242855], [2.198926852919259, 48.93525192315974], [2.204617625787451, 48.92373373369473], [2.199191190256299, 48.91896719768752]]]}";31231;311;78311;HOUILLES;Chef-lieu canton;6405;68698;6404;68699;38;446;31.6;09;3;78;YVELINES;11;ILE-DE-FRANCE;78311;11;78;7809;1101;Houilles;ZZZZZZ;31952.0;30835.0;6480.0;5891.0;7351.0;6660.0;3493.0;2077.0;6092.0;5860.0;7475.0;5959.0;3315.0;2135.0;7164.1;465.7
48.6956774395, 2.23505155118;"{""type"": ""Polygon"", ""coordinates"": [[[2.241772918302237, 48.685290937354225], [2.235521644756692, 48.69009031379837], [2.223873285411332, 48.68494191363383], [2.204715333861177, 48.685166492245926], [2.204707084431247, 48.69106715029335], [2.209710850465964, 48.70158848981471], [2.23453546376291, 48.70084188837401], [2.245001965969262, 48.707213962745094], [2.259350145073966, 48.70649437014232], [2.268193302148987, 48.703877490292314], [2.265725234399633, 48.69770086925099], [2.241772918302237, 48.685290937354225]]]}";27884;661;91661;VILLEBON-SUR-YVETTE;Chef-lieu canton;6431;68447;6437;68442;99;749;9.6;35;3;91;ESSONNE;11;ILE-DE-FRANCE;91661;11;91;9135;1116;Villebon-sur-Yvette;ZZZZZZ;9742.0;9600.0;1762.0;1916.0;2013.0;2036.0;1423.0;592.0;1715.0;1962.0;2088.0;2164.0;1172.0;499.0;1300.7;79.0
